Timestamp,Lane ID,Vehicle Count,Avg Speed,Load (%),Incident,Weather,Signal Status,Priority Flow,Congestion Level
2025-06-07T18:35:00,Location_Intersection_3_Lane_1,229,8.44,100,FALSE,Foggy,Green,FALSE,High
2025-06-07T18:35:00,Location_Intersection_3_Lane_2,270,5.15,100,FALSE,Foggy,Green,FALSE,High
2025-06-07T18:40:00,Location_Intersection_1_Lane_1,242,7.56,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T18:40:00,Location_Intersection_1_Lane_2,251,13.29,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:40:00,Location_Intersection_2_Lane_1,238,7.28,100,TRUE,Rainy,Red,FALSE,High
2025-06-07T18:40:00,Location_Intersection_2_Lane_2,241,18.55,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:40:00,Location_Intersection_3_Lane_1,227,7.16,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T18:40:00,Location_Intersection_3_Lane_2,238,12.84,100,TRUE,Rainy,Yellow,FALSE,High
2025-06-07T18:45:00,Location_Intersection_1_Lane_1,228,22.34,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:45:00,Location_Intersection_1_Lane_2,260,10,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T18:45:00,Location_Intersection_2_Lane_1,248,12.88,100,FALSE,Rainy,Yellow,FALSE,High
2025-06-07T18:45:00,Location_Intersection_2_Lane_2,249,15.16,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:45:00,Location_Intersection_3_Lane_1,241,6.45,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:45:00,Location_Intersection_3_Lane_2,251,5,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T18:50:00,Location_Intersection_1_Lane_1,271,7.52,100,FALSE,Cloudy,Red,FALSE,High
2025-06-07T18:50:00,Location_Intersection_1_Lane_2,266,23.77,100,FALSE,Cloudy,Green,FALSE,High
2025-06-07T18:50:00,Location_Intersection_2_Lane_1,262,21.41,100,FALSE,Cloudy,Green,FALSE,High
2025-06-07T18:50:00,Location_Intersection_2_Lane_2,264,9.66,100,FALSE,Cloudy,Green,FALSE,High
2025-06-07T18:50:00,Location_Intersection_3_Lane_1,270,16.48,100,FALSE,Cloudy,Green,FALSE,High
2025-06-07T18:50:00,Location_Intersection_3_Lane_2,274,19.08,100,FALSE,Cloudy,Green,FALSE,High
2025-06-07T18:55:00,Location_Intersection_1_Lane_1,280,17.6,100,FALSE,Clear,Green,FALSE,High
2025-06-07T18:55:00,Location_Intersection_1_Lane_2,290,9.43,100,FALSE,Clear,Red,FALSE,High
2025-06-07T18:55:00,Location_Intersection_2_Lane_1,276,3.6,100,TRUE,Clear,Red,FALSE,High
2025-06-07T18:55:00,Location_Intersection_2_Lane_2,250,10,100,FALSE,Clear,Red,FALSE,High
2025-06-07T18:55:00,Location_Intersection_3_Lane_1,253,21.28,100,FALSE,Clear,Green,FALSE,High
2025-06-07T18:55:00,Location_Intersection_3_Lane_2,270,5.96,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:00:00,Location_Intersection_1_Lane_1,279,6.53,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:00:00,Location_Intersection_1_Lane_2,248,12.94,100,TRUE,Clear,Green,FALSE,High
2025-06-07T19:00:00,Location_Intersection_2_Lane_1,253,12.85,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:00:00,Location_Intersection_2_Lane_2,290,15.25,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:00:00,Location_Intersection_3_Lane_1,281,16.99,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:00:00,Location_Intersection_3_Lane_2,253,17.53,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:05:00,Location_Intersection_1_Lane_1,275,15.32,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:05:00,Location_Intersection_1_Lane_2,273,9.32,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:05:00,Location_Intersection_2_Lane_1,293,8.01,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:05:00,Location_Intersection_2_Lane_2,285,10,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:05:00,Location_Intersection_3_Lane_1,289,22.78,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:05:00,Location_Intersection_3_Lane_2,297,7.38,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:10:00,Location_Intersection_1_Lane_1,282,22.29,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:10:00,Location_Intersection_1_Lane_2,267,8.93,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:10:00,Location_Intersection_2_Lane_1,285,8.38,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:10:00,Location_Intersection_2_Lane_2,275,13.61,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:10:00,Location_Intersection_3_Lane_1,277,15,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:10:00,Location_Intersection_3_Lane_2,262,12.21,100,TRUE,Clear,Green,FALSE,High
2025-06-07T19:15:00,Location_Intersection_1_Lane_1,293,25.31,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:15:00,Location_Intersection_1_Lane_2,272,24.42,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:15:00,Location_Intersection_2_Lane_1,260,9.84,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:15:00,Location_Intersection_2_Lane_2,274,7.66,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:15:00,Location_Intersection_3_Lane_1,275,27.73,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:15:00,Location_Intersection_3_Lane_2,279,16.31,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:20:00,Location_Intersection_1_Lane_1,264,19.4,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:20:00,Location_Intersection_1_Lane_2,235,2.5,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T19:20:00,Location_Intersection_2_Lane_1,237,9.3,100,TRUE,Rainy,Green,FALSE,High
2025-06-07T19:20:00,Location_Intersection_2_Lane_2,247,12.72,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:20:00,Location_Intersection_3_Lane_1,223,11.66,100,TRUE,Rainy,Green,FALSE,High
2025-06-07T19:20:00,Location_Intersection_3_Lane_2,243,8.19,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:25:00,Location_Intersection_1_Lane_1,261,7.42,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:25:00,Location_Intersection_1_Lane_2,255,16.42,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:25:00,Location_Intersection_2_Lane_1,269,50,89.93,FALSE,Clear,Green,TRUE,Medium
2025-06-07T19:25:00,Location_Intersection_2_Lane_2,266,8.8,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:25:00,Location_Intersection_3_Lane_1,274,20.72,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:25:00,Location_Intersection_3_Lane_2,291,9.66,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:30:00,Location_Intersection_1_Lane_1,277,7.13,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:30:00,Location_Intersection_1_Lane_2,271,25.37,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:30:00,Location_Intersection_2_Lane_1,254,17.74,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:30:00,Location_Intersection_2_Lane_2,267,16.9,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:30:00,Location_Intersection_3_Lane_1,285,6.44,100,TRUE,Clear,Red,FALSE,High
2025-06-07T19:30:00,Location_Intersection_3_Lane_2,273,14.58,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_1_Lane_1,277,11.46,100,TRUE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_1_Lane_2,267,17.52,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_2_Lane_1,280,18.37,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_2_Lane_2,275,23.2,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_3_Lane_1,258,11.69,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:35:00,Location_Intersection_3_Lane_2,255,7.4,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:40:00,Location_Intersection_1_Lane_1,283,3.23,100,TRUE,Clear,Red,FALSE,High
2025-06-07T19:40:00,Location_Intersection_1_Lane_2,253,11.39,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:40:00,Location_Intersection_2_Lane_1,282,7.85,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:40:00,Location_Intersection_2_Lane_2,253,23.39,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:40:00,Location_Intersection_3_Lane_1,288,22.09,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:40:00,Location_Intersection_3_Lane_2,267,26.1,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:45:00,Location_Intersection_1_Lane_1,242,25.17,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:45:00,Location_Intersection_1_Lane_2,262,9.88,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:45:00,Location_Intersection_2_Lane_1,275,9.62,100,FALSE,Clear,Red,FALSE,High
2025-06-07T19:45:00,Location_Intersection_2_Lane_2,256,8.5,100,TRUE,Clear,Yellow,FALSE,High
2025-06-07T19:45:00,Location_Intersection_3_Lane_1,287,15.02,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:45:00,Location_Intersection_3_Lane_2,253,26.81,100,FALSE,Clear,Yellow,FALSE,High
2025-06-07T19:50:00,Location_Intersection_1_Lane_1,255,6.26,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T19:50:00,Location_Intersection_1_Lane_2,247,7.12,100,FALSE,Rainy,Red,FALSE,High
2025-06-07T19:50:00,Location_Intersection_2_Lane_1,241,5.53,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:50:00,Location_Intersection_2_Lane_2,223,15.99,100,FALSE,Rainy,Yellow,FALSE,High
2025-06-07T19:50:00,Location_Intersection_3_Lane_1,251,15.61,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:50:00,Location_Intersection_3_Lane_2,250,19.51,100,FALSE,Rainy,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_1_Lane_1,281,28.52,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_1_Lane_2,271,18.49,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_2_Lane_1,273,19.56,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_2_Lane_2,257,17.92,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_3_Lane_1,263,10.61,100,FALSE,Clear,Green,FALSE,High
2025-06-07T19:55:00,Location_Intersection_3_Lane_2,264,7.54,100,FALSE,Clear,Red,FALSE,High
2025-06-07T20:00:00,Location_Intersection_1_Lane_1,70,10,65.36,FALSE,Clear,Red,FALSE,High
2025-06-07T20:00:00,Location_Intersection_1_Lane_2,97,42.82,64.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:00:00,Location_Intersection_2_Lane_1,80,10,70.64,FALSE,Clear,Red,FALSE,High
2025-06-07T20:00:00,Location_Intersection_2_Lane_2,71,46.24,47.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:00:00,Location_Intersection_3_Lane_1,47,51.36,31.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:00:00,Location_Intersection_3_Lane_2,62,10,60.39,FALSE,Clear,Red,FALSE,High
2025-06-07T20:05:00,Location_Intersection_1_Lane_1,64,41.07,42.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:05:00,Location_Intersection_1_Lane_2,79,5.01,89.13,TRUE,Clear,Red,FALSE,High
2025-06-07T20:05:00,Location_Intersection_2_Lane_1,66,41.49,44,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:05:00,Location_Intersection_2_Lane_2,50,10,50.12,FALSE,Clear,Red,FALSE,High
2025-06-07T20:05:00,Location_Intersection_3_Lane_1,91,53.62,60.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:05:00,Location_Intersection_3_Lane_2,87,10,70.47,FALSE,Clear,Red,FALSE,High
2025-06-07T20:10:00,Location_Intersection_1_Lane_1,79,52.01,52.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:10:00,Location_Intersection_1_Lane_2,59,14.76,55.57,TRUE,Clear,Green,FALSE,High
2025-06-07T20:10:00,Location_Intersection_2_Lane_1,73,10,60.72,FALSE,Clear,Red,FALSE,High
2025-06-07T20:10:00,Location_Intersection_2_Lane_2,70,10,58.45,FALSE,Clear,Red,FALSE,High
2025-06-07T20:10:00,Location_Intersection_3_Lane_1,66,10,49.55,FALSE,Clear,Red,FALSE,High
2025-06-07T20:10:00,Location_Intersection_3_Lane_2,89,10,78.75,FALSE,Clear,Red,FALSE,High
2025-06-07T20:15:00,Location_Intersection_1_Lane_1,59,44.09,39.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:15:00,Location_Intersection_1_Lane_2,94,48.37,62.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:15:00,Location_Intersection_2_Lane_1,92,10,71.21,FALSE,Cloudy,Red,FALSE,High
2025-06-07T20:15:00,Location_Intersection_2_Lane_2,63,35.14,42,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:15:00,Location_Intersection_3_Lane_1,91,10,79.09,FALSE,Cloudy,Red,FALSE,High
2025-06-07T20:15:00,Location_Intersection_3_Lane_2,64,41.47,42.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_1_Lane_1,73,56.4,48.67,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_1_Lane_2,56,49.17,37.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_2_Lane_1,89,42.75,59.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_2_Lane_2,83,42.69,55.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_3_Lane_1,66,48.59,44,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:20:00,Location_Intersection_3_Lane_2,75,49.64,50,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_1_Lane_1,80,36.19,53.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_1_Lane_2,85,43.06,56.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_2_Lane_1,89,45.11,59.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_2_Lane_2,75,44.96,50,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_3_Lane_1,77,56.18,51.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:25:00,Location_Intersection_3_Lane_2,83,40.23,55.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T20:30:00,Location_Intersection_1_Lane_1,67,42.15,44.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:30:00,Location_Intersection_1_Lane_2,59,52.48,39.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:30:00,Location_Intersection_2_Lane_1,51,10,52.81,FALSE,Clear,Red,FALSE,High
2025-06-07T20:30:00,Location_Intersection_2_Lane_2,80,48.08,53.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:30:00,Location_Intersection_3_Lane_1,94,38.24,62.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:30:00,Location_Intersection_3_Lane_2,85,49.54,56.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:35:00,Location_Intersection_1_Lane_1,59,54.68,31.91,FALSE,Cloudy,Green,TRUE,Low
2025-06-07T20:35:00,Location_Intersection_1_Lane_2,89,51.72,59.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:35:00,Location_Intersection_2_Lane_1,71,10,52.78,FALSE,Cloudy,Red,FALSE,High
2025-06-07T20:35:00,Location_Intersection_2_Lane_2,76,10,56.16,FALSE,Cloudy,Red,FALSE,High
2025-06-07T20:35:00,Location_Intersection_3_Lane_1,90,37.95,60,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:35:00,Location_Intersection_3_Lane_2,68,56.03,45.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T20:40:00,Location_Intersection_1_Lane_1,90,47.36,60,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:40:00,Location_Intersection_1_Lane_2,54,35.31,36,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:40:00,Location_Intersection_2_Lane_1,71,10,65.57,FALSE,Clear,Red,FALSE,High
2025-06-07T20:40:00,Location_Intersection_2_Lane_2,54,42.11,36,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:40:00,Location_Intersection_3_Lane_1,97,10,81.46,FALSE,Clear,Red,FALSE,High
2025-06-07T20:40:00,Location_Intersection_3_Lane_2,63,10,54.46,FALSE,Clear,Red,FALSE,High
2025-06-07T20:45:00,Location_Intersection_1_Lane_1,68,41.45,45.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:45:00,Location_Intersection_1_Lane_2,80,10,59.83,FALSE,Clear,Red,FALSE,High
2025-06-07T20:45:00,Location_Intersection_2_Lane_1,93,46.61,62,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:45:00,Location_Intersection_2_Lane_2,86,52.23,57.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:45:00,Location_Intersection_3_Lane_1,67,10,56.02,FALSE,Clear,Red,FALSE,High
2025-06-07T20:45:00,Location_Intersection_3_Lane_2,54,44.53,36,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:50:00,Location_Intersection_1_Lane_1,85,55.16,56.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:50:00,Location_Intersection_1_Lane_2,59,51.85,39.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:50:00,Location_Intersection_2_Lane_1,57,40.48,38,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:50:00,Location_Intersection_2_Lane_2,65,41.49,43.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:50:00,Location_Intersection_3_Lane_1,60,10,50.87,FALSE,Clear,Red,FALSE,High
2025-06-07T20:50:00,Location_Intersection_3_Lane_2,54,10,44.62,FALSE,Clear,Red,FALSE,High
2025-06-07T20:55:00,Location_Intersection_1_Lane_1,72,44.83,48,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:55:00,Location_Intersection_1_Lane_2,49,52.31,32.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T20:55:00,Location_Intersection_2_Lane_1,73,10,65.65,FALSE,Clear,Red,FALSE,High
2025-06-07T20:55:00,Location_Intersection_2_Lane_2,62,38.27,41.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T20:55:00,Location_Intersection_3_Lane_1,91,10,74.74,FALSE,Clear,Red,FALSE,High
2025-06-07T20:55:00,Location_Intersection_3_Lane_2,69,42.47,46,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:00:00,Location_Intersection_1_Lane_1,50,10,40.44,FALSE,Clear,Red,FALSE,High
2025-06-07T21:00:00,Location_Intersection_1_Lane_2,75,43.87,50,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:00:00,Location_Intersection_2_Lane_1,80,43.05,53.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:00:00,Location_Intersection_2_Lane_2,82,54.15,54.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:00:00,Location_Intersection_3_Lane_1,66,49.55,44,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:00:00,Location_Intersection_3_Lane_2,88,47.91,58.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:05:00,Location_Intersection_1_Lane_1,54,10,51.59,FALSE,Clear,Red,FALSE,High
2025-06-07T21:05:00,Location_Intersection_1_Lane_2,68,37.6,45.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:05:00,Location_Intersection_2_Lane_1,65,36.78,43.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:05:00,Location_Intersection_2_Lane_2,77,39.02,51.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:05:00,Location_Intersection_3_Lane_1,77,38.54,51.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:05:00,Location_Intersection_3_Lane_2,57,10,50.05,FALSE,Clear,Red,FALSE,High
2025-06-07T21:10:00,Location_Intersection_1_Lane_1,90,48.13,60,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:10:00,Location_Intersection_1_Lane_2,80,39.09,53.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:10:00,Location_Intersection_2_Lane_1,68,10,61.67,FALSE,Clear,Red,FALSE,High
2025-06-07T21:10:00,Location_Intersection_2_Lane_2,78,53.5,52,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:10:00,Location_Intersection_3_Lane_1,84,49.9,56,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:10:00,Location_Intersection_3_Lane_2,89,55.14,59.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:15:00,Location_Intersection_1_Lane_1,45,35.5,30,FALSE,Rainy,Yellow,FALSE,Low
2025-06-07T21:15:00,Location_Intersection_1_Lane_2,76,35.99,50.67,FALSE,Rainy,Green,FALSE,Low
2025-06-07T21:15:00,Location_Intersection_2_Lane_1,75,35.87,50,FALSE,Rainy,Green,FALSE,Low
2025-06-07T21:15:00,Location_Intersection_2_Lane_2,69,10,53.69,FALSE,Rainy,Red,FALSE,High
2025-06-07T21:15:00,Location_Intersection_3_Lane_1,86,36.5,57.33,FALSE,Rainy,Green,FALSE,Low
2025-06-07T21:15:00,Location_Intersection_3_Lane_2,65,41.04,43.33,FALSE,Rainy,Yellow,FALSE,Low
2025-06-07T21:20:00,Location_Intersection_1_Lane_1,83,48.17,55.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:20:00,Location_Intersection_1_Lane_2,57,50.85,38,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:20:00,Location_Intersection_2_Lane_1,71,46.94,47.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:20:00,Location_Intersection_2_Lane_2,86,10,66.01,FALSE,Clear,Red,FALSE,High
2025-06-07T21:20:00,Location_Intersection_3_Lane_1,77,37.67,51.33,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T21:20:00,Location_Intersection_3_Lane_2,72,45,48,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:25:00,Location_Intersection_1_Lane_1,73,46.63,48.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:25:00,Location_Intersection_1_Lane_2,99,36.74,66,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T21:25:00,Location_Intersection_2_Lane_1,59,43.26,39.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:25:00,Location_Intersection_2_Lane_2,76,10,57.36,FALSE,Clear,Red,FALSE,High
2025-06-07T21:25:00,Location_Intersection_3_Lane_1,92,50.48,61.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:25:00,Location_Intersection_3_Lane_2,71,33.31,47.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:30:00,Location_Intersection_1_Lane_1,102,10,81.59,FALSE,Clear,Red,FALSE,High
2025-06-07T21:30:00,Location_Intersection_1_Lane_2,63,45.1,42,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:30:00,Location_Intersection_2_Lane_1,67,43.17,44.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:30:00,Location_Intersection_2_Lane_2,88,49.24,58.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:30:00,Location_Intersection_3_Lane_1,69,50.73,46,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:30:00,Location_Intersection_3_Lane_2,57,45.56,38,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:35:00,Location_Intersection_1_Lane_1,68,10,64.77,FALSE,Clear,Red,FALSE,High
2025-06-07T21:35:00,Location_Intersection_1_Lane_2,92,46.41,61.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:35:00,Location_Intersection_2_Lane_1,75,10,60.23,FALSE,Clear,Red,FALSE,High
2025-06-07T21:35:00,Location_Intersection_2_Lane_2,67,40.79,44.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:35:00,Location_Intersection_3_Lane_1,70,46.47,46.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:35:00,Location_Intersection_3_Lane_2,70,36.25,46.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:40:00,Location_Intersection_1_Lane_1,86,45.12,57.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:40:00,Location_Intersection_1_Lane_2,55,40.4,36.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:40:00,Location_Intersection_2_Lane_1,78,10,61.83,FALSE,Clear,Red,FALSE,High
2025-06-07T21:40:00,Location_Intersection_2_Lane_2,75,10,64.59,FALSE,Clear,Red,FALSE,High
2025-06-07T21:40:00,Location_Intersection_3_Lane_1,64,38.24,42.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:40:00,Location_Intersection_3_Lane_2,69,41.78,46,FALSE,Clear,Yellow,FALSE,Low
2025-06-07T21:45:00,Location_Intersection_1_Lane_1,66,41.67,44,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:45:00,Location_Intersection_1_Lane_2,58,38.5,38.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:45:00,Location_Intersection_2_Lane_1,92,49.31,61.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:45:00,Location_Intersection_2_Lane_2,65,10,52.5,FALSE,Clear,Red,FALSE,High
2025-06-07T21:45:00,Location_Intersection_3_Lane_1,80,50.35,53.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:45:00,Location_Intersection_3_Lane_2,76,46.96,50.67,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:50:00,Location_Intersection_1_Lane_1,52,43.42,34.67,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T21:50:00,Location_Intersection_1_Lane_2,67,7.31,66.28,TRUE,Cloudy,Green,FALSE,High
2025-06-07T21:50:00,Location_Intersection_2_Lane_1,95,10,80.83,FALSE,Cloudy,Red,FALSE,High
2025-06-07T21:50:00,Location_Intersection_2_Lane_2,71,49.63,47.33,FALSE,Cloudy,Green,FALSE,Low
2025-06-07T21:50:00,Location_Intersection_3_Lane_1,67,10.3,63.95,TRUE,Cloudy,Yellow,FALSE,High
2025-06-07T21:50:00,Location_Intersection_3_Lane_2,91,10,75.97,FALSE,Cloudy,Red,FALSE,High
2025-06-07T21:55:00,Location_Intersection_1_Lane_1,86,10,72.38,FALSE,Clear,Red,FALSE,High
2025-06-07T21:55:00,Location_Intersection_1_Lane_2,87,38.11,58,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:55:00,Location_Intersection_2_Lane_1,84,10,63.75,FALSE,Clear,Red,FALSE,High
2025-06-07T21:55:00,Location_Intersection_2_Lane_2,96,42.81,64,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:55:00,Location_Intersection_3_Lane_1,56,32.54,37.33,FALSE,Clear,Green,FALSE,Low
2025-06-07T21:55:00,Location_Intersection_3_Lane_2,84,38.25,56,FALSE,Clear,Green,FALSE,Low
